Nome,Data,url
VCRA,30/09/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=377409&cvm=true
VCRA,30/6/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=336363&cvm=true
VCRA,31/03/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=300832&cvm=true
VCRA,31/12/2021,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=262854&cvm=true
VGIA,30/06/2024,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=717151&cvm=true
VGIA,31/03/2024,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=660877&cvm=true
VGIA,31/12/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=601508&cvm=true
VGIA,30/09/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=552427&cvm=true
VGIA,30/06/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=507786&cvm=true
VGIA,31/03/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=456597&cvm=true
VGIA,31/12/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=416072&cvm=true
VGIA,30/09/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=374752&cvm=true
VGIA,30/6/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=336812&cvm=true
VGIA,31/03/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=299008&cvm=true
VGIA,31/12/2021,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=266277&cvm=true
XPCA,30/06/2024,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=719055&cvm=true
XPCA,31/03/2024,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=662588&cvm=true
XPCA,31/12/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=624564&cvm=true
XPCA,30/09/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=555877&cvm=true
XPCA,30/06/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=508011&cvm=true
XPCA,31/03/2023,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=465276&cvm=true
XPCA,31/12/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=417258&cvm=true
XPCA,30/09/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=379752&cvm=true
XPCA,30/6/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=340547&cvm=true
XPCA,31/03/2022,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=314089&cvm=true
XPCA,31/12/2021,https://fnet.bmfbovespa.com.br/fnet/publico/exibirDocumento?id=306210&cvm=true
