,ticker,Data da Informação sobre detalhamento do número de cotistas¹,Número de cotistas,Pessoa física,Pessoa jurídica não financeira,Banco comercial,Corretora ou distribuidora,Outras pessoas jurídicas financeiras,Investidores não residentes,Entidade aberta de previdência complementar,Entidade fechada de previdência complementar,Regime próprio de previdência dos servidores públicos,Sociedade seguradora ou resseguradora,Sociedade de capitalização e de arrendamento mercantil,Fundos de investimento imobiliário,Outros fundos de investimento,Cotistas de distribuidores do fundo (distribuição por conta e ordem),Outros tipos de cotistas não relacionados,Ativo – R$,Patrimônio Líquido – R$,Número de Cotas Emitidas,Valor Patrimonial das Cotas – R$,Despesas com a taxa de administração em relação ao patrimônio líquido do mês (%),Despesas com o agente custodiante em relação ao patrimônio líquido do mês (%),Rentabilidade Efetiva Mensal (%),Rentabilidade Patrimonial do Mês de Referência² (%),Dividend Yield do Mês de Referência³ (%),Amortizações de cotas do Mês de Referência⁴ (%),Informações do Ativo,"Total mantido para as Necessidades de Liquidez (art. 46, § único, ICVM 472/08)",Disponibilidades,Títulos Públicos,Títulos Privados,Fundos de Renda Fixa,Total investido,Direitos reais sobre bens imóveis,Terrenos,Imóveis para Renda Acabados,Imóveis para Renda em Construção,Imóveis para Venda Acabados,Imóveis para Venda em Construção,Outros direitos reais,Ações,Debêntures,"Bônus de Subscrição, seus cupons, direitos, recibos de subscrição e certificados de desdobramentos",Certificados de Depósitos de Valores Mobiliários,Fundo de Ações (FIA),Fundo de Investimento em Participações (FIP),Fundo de Investimento Imobiliário (FII),Fundo de Investimento em Direitos Creditórios (FIDC),Outras cotas de Fundos de Investimento,Notas Promissórias,Notas Comerciais,Ações de Sociedades cujo único propósito se enquadra entre as atividades permitidas aos FII,Cotas de Sociedades que se enquadre entre as atividades permitidas aos FII,Certificados de Potencial Adicional de Construção (CEPAC),"Certificado de Recebíveis Imobiliários ""CRI"" (se FIAGRO, Certificado de Recebíveis do Agronegócio ""CRA"")",Letras Hipotecárias,"Letras de Crédito Imobiliário ""LCI"" (se FIAGRO, Letras de Crédito do Agronegócio ""LCA"")",Letra Imobiliária Garantida (LIG),Outros Valores Mobiliários,Valores a Receber,Contas a Receber por Aluguéis,Contas a Receber por Venda de Imóveis,Outros Valores a Receber,Informações do Passivo,Rendimentos a distribuir,Taxa de administração a pagar,Taxa de performance a pagar,Obrigações por aquisição de imóveis,Adiantamento por venda de imóveis,Adiantamento de valores de aluguéis,Obrigações por securitização de recebíveis,Instrumentos financeiros derivativos,Provisões para contingências,Outros valores a pagar,"Provisões por garantias prestadas (fiança, aval, aceite ou outra coobrigação)",Total dos Passivos,Valor total dos imóveis objeto de ônus reais,Valor total das garantias prestadas com operacões da classe,"Valor total das garantias prestadas com operações de cotistas (art. 32, § 3º, Anexo normativo III)",Cédulas de Debêntures,Total do passivo,Certificado de Recebíveis Imobiliários (CRI),Letras de Crédito Imobiliário (LCI),Data,Ano_Quarter
145,CRAA,30/11/2023,1.787,1.777,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"50.339.691,36","50.175.296,29","494.836,0000","101,397829","0,1057%","0,0000%","1,3790%","0,0719%",1.3071,"0,0000%",Valor (R$),"335.556,66","0,00","0,00","0,00","335.556,66","50.002.301,91","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","48.847.775,27","0,00","0,00","0,00","1.154.526,64","1.832,79","0,00","0,00","1.832,79",Valor (R$),"0,00","53.050,11","79.822,71","0,00","0,00","0,00","0,00","0,00","0,00","31.522,25",0,0,0,0,0,"0,00","164.395,07",0,0,2023-11-30 00:00:00,2023.0-4.0
146,CRAA,31/10/2023,1.725,1.716,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"50.290.209,16","50.139.244,32","494.836,0000","101,324973","0,1059%","0,0000%","-1,0109%","0,1352%",-1.1461,"0,0000%",Valor (R$),"213.412,41","0,00","0,00","0,00","213.412,41","50.072.928,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","50.072.928,17","0,00","0,00","0,00","0,00","3.868,58","0,00","0,00","3.868,58",Valor (R$),"0,00","53.115,14","68.139,86","0,00","0,00","0,00","0,00","0,00","0,00","29.709,84",0,0,0,0,0,"0,00","150.964,84",0,0,2023-10-31 00:00:00,2023.0-4.0
147,CRAA,29/09/2023,1.615,1.606,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"50.360.596,09","50.207.099,94","494.836,0000","101,462100","0,1059%","0,0000%","-1,3388%","-0,1133%",-1.2255,"0,0000%",Valor (R$),"321.501,93","0,00","0,00","0,00","321.501,93","50.033.608,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","50.033.608,78","0,00","0,00","0,00","0,00","5.485,38","0,00","0,00","5.485,38",Valor (R$),"0,00","53.169,73","73.761,70","0,00","0,00","0,00","0,00","0,00","0,00","26.564,72",0,0,0,0,0,"0,00","153.496,15",0,0,2023-09-29 00:00:00,2023.0-3.0
148,CRAA,31/08/2023,1.495,1.486,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,"50.383.850,44","50.264.067,10","494.836,0000","101,577224","0,1056%","0,0000%","1,6218%","0,1944%",1.4274,"0,0000%",Valor (R$),"94.771,11","0,00","0,00","0,00","94.771,11","50.281.636,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","50.281.636,08","0,00","0,00","0,00","0,00","7.443,25","0,00","0,00","7.443,25",Valor (R$),"0,00","53.076,28","43.074,95","0,00","0,00","0,00","0,00","0,00","0,00","23.632,11",0,0,0,0,0,"0,00","119.783,34",0,0,2023-08-31 00:00:00,2023.0-3.0
149,CRAA,31/07/2023,1.296,1.286,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,"50.294.389,55","50.166.549,21","494.836,0000","101,380153","0,1058%","0,0000%","-0,0412%","-0,0412%",0.0,"0,0000%",Valor (R$),"613.925,90","0,00","0,00","0,00","613.925,90","49.671.325,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","49.671.325,57","0,00","0,00","0,00","0,00","9.138,08","0,00","0,00","9.138,08",Valor (R$),"0,00","53.096,11","53.929,16","0,00","0,00","0,00","0,00","0,00","0,00","20.815,07",0,0,0,0,0,"0,00","127.840,34",0,0,2023-07-31 00:00:00,2023.0-3.0
150,CRAA,30/06/2023,1.117,1.107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,"50.286.409,39","50.187.246,21","494.836,0000","101,421979","0,0399%","0,0000%","-0,2091%","-0,2091%",0.0,"0,0000%",Valor (R$),"332.312,35","29.517,73","0,00","0,00","302.794,62","49.943.130,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","49.943.130,01","0,00","0,00","0,00","0,00","10.967,03","0,00","0,00","10.967,03",Valor (R$),"0,00","20.000,00","61.512,56","0,00","0,00","0,00","0,00","0,00","0,00","17.650,62",0,0,0,0,0,"0,00","99.163,18",0,0,2023-06-30 00:00:00,2023.0-2.0
151,CRAA,31/07/2023,341.0,334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,"50.294.389,55","50.166.549,21","494.836,0000","101,380153","0,1058%","0,0000%","-0,0412%","-0,0412%",0.0,"0,0000%",Valor (R$),"613.925,90","0,00","0,00","0,00","613.925,90","49.671.325,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","49.671.325,57","0,00","0,00","0,00","0,00","9.138,08","0,00","0,00","9.138,08",Valor (R$),"0,00","53.096,11","53.929,16","0,00","0,00","0,00","0,00","0,00","0,00","20.815,07",0,0,0,0,0,"0,00","127.840,34",0,0,2023-07-31 00:00:00,2023.0-3.0
152,CRAA,30/06/2023,341.0,334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,"50.286.409,39","50.187.246,21","494.836,0000","101,421979","0,0399%","0,0000%","-0,2091%","-0,2091%",0.0,"0,0000%",Valor (R$),"332.312,35","29.517,73","0,00","0,00","302.794,62","49.943.130,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","49.943.130,01","0,00","0,00","0,00","0,00","10.967,03","0,00","0,00","10.967,03",Valor (R$),"0,00","20.000,00","61.512,56","0,00","0,00","0,00","0,00","0,00","0,00","17.650,62",0,0,0,0,0,"0,00","99.163,18",0,0,2023-06-30 00:00:00,2023.0-2.0
153,CRAA,31/05/2023,341.0,334.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,"30.576.177,34","30.490.341,05","300.000,0000","101,634470","0,0656%","0,0000%","-0,3678%","-0,3678%",0.0,"0,0000%",Valor (R$),"349.261,16","0,00","0,00","0,00","349.261,16","30.214.123,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","30.214.123,22","0,00","0,00","0,00","0,00","12.792,96","0,00","0,00","12.792,96",Valor (R$),"0,00","20.000,00","51.082,26","0,00","0,00","0,00","0,00","0,00","0,00","14.754,03",0,0,0,0,0,"0,00","85.836,29",0,0,2023-05-31 00:00:00,2023.0-2.0
154,CRAA,28/04/2023,157.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,"30.654.563,57","30.602.885,20","300.000,0000","102,009617","0,0654%","0,0000%","-0,4137%","-0,4137%",0.0,"0,0000%",Valor (R$),"63.280,60","0,00","0,00","0,00","63.280,60","30.582.987,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","30.582.987,95","0,00","0,00","0,00","0,00","8.295,02","0,00","0,00","8.295,02",Valor (R$),"0,00","20.000,00","16.849,39","0,00","0,00","0,00","0,00","0,00","0,00","14.828,98",0,0,0,0,0,"0,00","51.678,37",0,0,2023-04-28 00:00:00,2023.0-2.0
155,CRAA,31/01/2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"30.322.439,12","30.297.781,41","300.000,0000","100,992605","0,0660%","0,0000%","0,9926%","0,9926%",0.0,"0,0000%",Valor (R$),"646.677,01","0,00","0,00","0,00","646.677,01","29.675.500,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","29.675.500,97","0,00","0,00","0,00","0,00","261,14","0,00","0,00","261,14",Valor (R$),"0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.657,71",0,0,0,0,0,"0,00","24.657,71",0,0,2023-01-31 00:00:00,2023.0-1.0
156,CRAA,31/03/2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"30.771.190,15","30.730.026,72","300.000,0000","102,433422","0,0651%","0,0000%","0,1359%","0,1359%",0.0,"0,0000%",Valor (R$),"41.458,40","0,00","0,00","0,00","41.458,40","30.720.399,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","30.720.399,85","0,00","0,00","0,00","0,00","9.331,90","0,00","0,00","9.331,90",Valor (R$),"0,00","20.000,00","10.041,70","0,00","0,00","0,00","0,00","0,00","0,00","11.121,73",0,0,0,0,0,"0,00","41.163,43",0,0,2023-03-31 00:00:00,2023.0-1.0
157,CRAA,28/02/2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"30.715.720,50","30.688.306,02","300.000,0000","102,294353","0,0652%","0,0000%","1,2890%","1,2890%",0.0,"0,0000%",Valor (R$),"89.459,41","0,00","0,00","0,00","89.459,41","30.614.963,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","30.614.963,27","0,00","0,00","0,00","0,00","11.297,82","0,00","0,00","11.297,82",Valor (R$),"0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.414,48",0,0,0,0,0,"0,00","27.414,48",0,0,2023-02-28 00:00:00,2023.0-1.0
158,CRAA,28/04/2023,157.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,"30.654.563,57","30.602.885,20","300.000,0000","102,009617","0,0654%","0,0000%","-0,4137%","-0,4137%",0.0,"0,0000%",Valor (R$),"63.280,60","0,00","0,00","0,00","63.280,60","30.582.987,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.582.987,95","8.295,02","0,00","0,00","8.295,02",Valor (R$),"0,00","20.000,00","16.849,39","0,00","0,00","0,00","0,00","0,00","0,00","14.828,98",0,0,0,0,0,"0,00","51.678,37",0,0,2023-04-28 00:00:00,2023.0-2.0
159,CRAA,31/03/2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"30.771.190,15","30.730.026,72","300.000,0000","102,433422","0,0651%","0,0000%","0,1359%","0,1359%",0.0,"0,0000%",Valor (R$),"41.458,40","0,00","0,00","0,00","41.458,40","30.720.399,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.720.399,85","9.331,90","0,00","0,00","9.331,90",Valor (R$),"0,00","20.000,00","10.041,70","0,00","0,00","0,00","0,00","0,00","0,00","11.121,73",0,0,0,0,0,"0,00","41.163,43",0,0,2023-03-31 00:00:00,2023.0-1.0
160,CRAA,28/02/2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"30.715.720,50","30.688.306,02","300.000,0000","102,294353","0,0652%","0,0000%","1,2890%","1,2890%",0.0,"0,0000%",Valor (R$),"89.459,41","0,00","0,00","0,00","89.459,41","30.614.963,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","30.614.963,27","11.297,82","0,00","0,00","11.297,82",Valor (R$),"0,00","20.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.414,48",0,0,0,0,0,"0,00","27.414,48",0,0,2023-02-28 00:00:00,2023.0-1.0
161,DCRA,30/09/2024,18.049,18.035,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"65.055.137,56","64.310.460,72","6.738.905,0000","9,543162","0,0987%","0,0086%","-0,0805%","-0,0805%",0.0,"0,0000%",Valor (R$),"13.488.697,62","189.297,80","13.299.399,82","0,00","0,00","51.561.451,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","41.877.768,91","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.683.682,36","0,00","0,00","0,00","0,00","4.988,67","0,00","0,00","4.988,67",Valor (R$),"673.890,50","63.504,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.281,38","0,00","744.676,84","0,00","0,00","0,00",0,0,0,0,2024-09-30 00:00:00,2024.0-3.0
162,DCRA,30/09/2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"65.055.137,56","64.310.460,72","6.738.905,0000","9,543162","0,0987%","0,0086%","-0,0805%","-0,0805%",0.0,"0,0000%",Valor (R$),"13.488.697,62","189.297,80","13.299.399,82","0,00","0,00","51.561.451,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","41.877.768,91","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.683.682,36","0,00","0,00","0,00","0,00","4.988,67","0,00","0,00","4.988,67",Valor (R$),"673.890,50","63.504,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.281,38","0,00","744.676,84","0,00","0,00","0,00",0,0,0,0,2024-09-30 00:00:00,2024.0-3.0
163,DCRA,30/08/2024,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"65.111.140,74","64.362.277,37","6.738.905,0000","9,550851","0,1021%","0,0086%","0,3654%","0,3654%",0.0,"0,0000%",Valor (R$),"11.130.211,44","135.518,38","10.994.693,06","0,00","0,00","53.974.102,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","53.974.102,01","0,00","0,00","0,00","0,00","6.827,29","0,00","0,00","6.827,29",Valor (R$),"673.890,50","65.710,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.261,92","0,00","748.863,37","0,00","0,00","0,00",0,0,0,0,2024-08-30 00:00:00,2024.0-3.0
164,DCRA,31/07/2024,18.094,18.081,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"65.013.581,62","64.127.930,63","6.738.905,0000","9,516076","0,1059%","0,0086%","0,8850%","-0,1641%",1.0491,"0,0000%",Valor (R$),"10.923.695,75","127.610,59","10.796.085,16","0,00","0,00","54.081.560,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","54.081.560,38","0,00","0,00","0,00","0,00","8.325,49","0,00","0,00","8.325,49",Valor (R$),"808.668,60","67.888,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.094,07",0,0,0,0,0,"0,00","885.650,99",0,0,2024-07-31 00:00:00,2024.0-3.0
165,DCRA,28/06/2024,17.927,17.912,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"65.085.214,48","64.233.330,87","6.738.905,0000","9,531716","0,0955%","0,0086%","0,7066%","-0,5455%",1.2521,"0,0000%",Valor (R$),"13.412.349,66","1.121.798,68","12.290.550,98","0,00","0,00","51.662.525,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","51.662.525,63","0,00","0,00","0,00","0,00","10.339,19","0,00","0,00","10.339,19",Valor (R$),"740.784,59","61.321,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","49.777,44",0,0,0,0,0,"0,00","851.883,61",0,0,2024-06-28 00:00:00,2024.0-2.0
166,DCRA,31/05/2024,18.331,18.315,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"65.331.231,01","64.585.649,26","6.738.905,0000","9,583998","0,0986%","0,0086%","1,2583%","0,1106%",1.1477,"0,0000%",Valor (R$),"9.305.469,90","215.226,29","9.090.243,61","0,00","0,00","56.014.106,61","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","56.014.106,61","0,00","0,00","0,00","0,00","11.654,50","0,00","0,00","11.654,50",Valor (R$),"673.890,50","63.670,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.020,85",0,0,0,0,0,"0,00","745.581,75",0,0,2024-05-31 00:00:00,2024.0-2.0
167,DCRA,30/04/2024,18.452,18.439,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"65.261.926,76","64.514.313,99","6.738.905,0000","9,573412","0,1022%","0,0086%","0,7337%","-0,3076%",1.0413,"0,0000%",Valor (R$),"10.111.569,20","213.914,69","9.897.654,51","0,00","0,00","55.150.051,71","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","55.150.051,71","0,00","0,00","0,00","0,00","305,85","0,00","0,00","305,85",Valor (R$),"673.890,50","65.932,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.789,34",0,0,0,0,0,"0,00","747.612,77",0,0,2024-04-30 00:00:00,2024.0-2.0
168,DCRA,28/03/2024,18.813,18.798,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"65.455.317,15","64.713.398,92","6.738.905,0000","9,602955","0,0951%","0,0086%","0,9290%","-0,1123%",1.0413,"0,0000%",Valor (R$),"9.907.235,91","117.746,37","9.789.489,54","0,00","0,00","55.547.976,74","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","55.547.976,74","0,00","0,00","0,00","0,00","104,50","0,00","0,00","104,50",Valor (R$),"673.890,50","61.522,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6.505,51",0,0,0,0,0,"0,00","741.918,23",0,0,2024-03-28 00:00:00,2024.0-1.0
169,DCRA,29/02/2024,19.926,19.907,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"65.526.217,08","64.786.154,30","6.738.905,0000","9,613751","0,0916%","0,0085%","1,1229%","0,0819%",1.041,"0,0000%",Valor (R$),"8.370.210,77","174.275,67","8.195.935,10","0,00","0,00","57.155.692,81","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","57.155.692,81","0,00","0,00","0,00","0,00","313,50","0,00","0,00","313,50",Valor (R$),"673.890,50","59.315,77","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6.856,51",0,0,0,0,0,"0,00","740.062,78",0,0,2024-02-29 00:00:00,2024.0-1.0
170,DCRA,31/01/2024,19.361,19.344,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"65.614.896,94","64.733.156,87","6.738.905,0000","9,605887","0,1011%","0,0082%","0,9852%","-0,0539%",1.0392,"0,0000%",Valor (R$),"8.170.391,23","171.279,28","7.999.111,95","0,00","0,00","57.444.419,99","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","57.444.419,99","0,00","0,00","0,00","0,00","85,72","0,00","0,00","85,72",Valor (R$),"808.668,60","65.442,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.628,49",0,0,0,0,0,"0,00","881.740,07",0,0,2024-01-31 00:00:00,2024.0-1.0
171,DCRA,29/12/2023,19.189,19.172,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"65.720.689,17","64.847.141,77","6.738.905,0000","9,622801","0,0924%","0,0077%","1,4422%","0,2957%",1.1465,"0,0000%",Valor (R$),"8.062.086,93","1.265.894,42","6.796.192,51","0,00","0,00","57.658.280,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","57.658.280,72","0,00","0,00","0,00","0,00","321,52","0,00","0,00","321,52",Valor (R$),"808.668,60","59.949,26","79.044,73","0,00","0,00","0,00","0,00","0,00","0,00","-74.115,19",0,0,0,0,0,"0,00","873.547,40",0,0,2023-12-29 00:00:00,2023.0-4.0
172,DCRA,30/11/2023,19.255,19.24,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"65.548.211,01","64.655.947,20","6.738.905,0000","9,594429","0,0926%","0,0077%","1,2525%","0,2102%",1.0423,"0,0000%",Valor (R$),"3.722.508,78","135.344,27","3.587.164,51","0,00","0,00","61.824.028,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","61.824.028,98","0,00","0,00","0,00","0,00","1.673,25","0,00","0,00","1.673,25",Valor (R$),"808.668,60","59.891,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","23.703,49",0,0,0,0,0,"0,00","892.263,81",0,0,2023-11-30 00:00:00,2023.0-4.0
173,DCRA,31/10/2023,19.049,19.036,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"65.411.071,65","64.520.325,40","6.738.905,0000","9,574304","0,0963%","0,0077%","0,9340%","-0,3194%",1.2534,"0,0000%",Valor (R$),"3.265.411,12","165.779,46","3.099.631,66","0,00","0,00","62.142.212,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","62.142.212,08","0,00","0,00","0,00","0,00","3.448,45","0,00","0,00","3.448,45",Valor (R$),"808.668,60","62.133,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19.944,59",0,0,0,0,0,"0,00","890.746,25",0,0,2023-10-31 00:00:00,2023.0-4.0
174,DCRA,29/09/2023,18.748,18.73,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"65.612.782,82","64.727.061,97","6.738.905,0000","9,604982","0,0928%","0,0077%","0,9133%","-0,3360%",1.2494,"0,0000%",Valor (R$),"4.633.656,35","134.515,09","4.499.141,26","0,00","0,00","60.974.250,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","60.974.250,40","0,00","0,00","0,00","0,00","4.876,07","0,00","0,00","4.876,07",Valor (R$),"808.668,60","60.049,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","17.003,10",0,0,0,0,0,"0,00","885.720,85",0,0,2023-09-29 00:00:00,2023.0-3.0
